"manuscript_title","manuscript_section","writing_style", "author"
"afectaciones a la calidad del agua en el norte de la provincia de esmeraldas","abstract","Se analizan los impactos del proceso minero en ecosistemas del norte de Esmeraldas con énfasis en la calidad de agua al observar el contenido de metales en 14 muestras de agua superficial, 18 muestras de sedimentos, 10 muestras de peces, 1 muestras de crustáceos y 2 muestras de moluscos derivadas a laboratorios acreditados por 3 instituciones durante el periodo Mayo-Julio del 2011 en el norte de Esmeraldas, estableciéndose que las alteraciones manifestadas en los niveles de turbidez, DBO, Al, Fe y Hg en muestras de agua; los niveles de pH, Cr, Ni, V, Co, Hg y S en suelos y sedimentos superan los limites máximos permisibles establecidos en la legislación ecuatoriana y se discuten los niveles de Al, As y Hg en peces, crustáceos y moluscos, empleándose normativas internacionales para su interpretación debido a la ausencia de marco legal nacional relativo, se analiza también efectos de la actividad minera en la diversidad de peces, macro invertebrados y crustáceos en 10 estaciones de muestreo en los ríos Bogotá, Cachaví, Tululbí, Santiago, Estero María y Wimbi, donde 8 estaciones acusan una baja diversidad H’ (Shannon Weaver). Posteriormente se analizan las posibles repercusiones de esta actividad en la salud de 75039 habitantes del Norte de Esmeraldas que habrían sido expuestos a metales pesados de acuerdo al Censo 2010 y se proponen estudios que aporten antecedentes que permitan mitigar este sombrío escenario.","9"
"afectaciones a la calidad del agua en el norte de la provincia de esmeraldas","introduction","La actividad aurífera no es nueva en el norte de la Provincia de Esmeraldas. Desde hace cientos de años se extrajo oro de los actuales cantones Eloy Alfaro y San Lorenzo. La extracción se realiza al lado de los ríos, muy cerca de zonas donde se asentaron culturas que trabajaron este metal de manera ancestral. Esta actividad ha mostrado periodos en los cuales ha habido incrementos extractivos, pero ninguno ha llegado a los extremos observados en ambos cantones, específicamente en la cuenca hidrográfica del sistema Santiago Cayapas en el último lustro. La minería aurífera ilegal viene desarrollándose desde hace más de 6 años, de forma intermitente, para luego, desde el 2008, convertirse en un verdadero “boom” de explotación. Las transformaciones drásticas del territorio se sintieron principalmente en los ríos y en las comunidades asentadas en sus riberas: la contaminación elevó los niveles de conflictividad entre quienes lucraban por el oro rio arriba y quienes ya no podían disponer del agua limpia rio abajo. Desde fines del 2010, se sucedieron algunas denuncias e intervenciones militares, que elevaron aún más la temperatura del conflicto, mientras se comenzaban a saber nuevos factores de impacto: exposición a metales pesados, aumento del paludismo, redes de poder, importancia de la resolución violenta de conflictos, etc. Desde principios del año 2011, impulsados por el Vicariato de Esmeraldas CID – PUCESE emprendió el proyecto “Análisis de los conflictos y los impactos provenientes de la actividad aurífera en la zona norte de la provincia de Esmeraldas para la construcción de paz en las comunidades afectadas” [1]. Sus objetivos, determinar principalmente los impactos biológico-ambientales, sociales y sanitarios más importantes a través de un diseño de proyecto interdisciplinario, estableciéndose una alianza con SENAGUA Y MAE en el mes de abril del 2011 para el desarrollo de una campaña de monitoreo conjunto que optimice recursos y cuyos resultados fueron puestos a disposición del Sexto tribunal de lo contencioso de San Lorenzo.","9"
"afectaciones a la calidad del agua en el norte de la provincia de esmeraldas","discusion","En función de los criterios de uso de agua superficial establecidos en el Libro VI del TULAS, la mayoría de los cursos de agua analizados por SENAGUA, MAE y CID PUCESE de los cantones Eloy Alfaro y San Lorenzo no debería ser consumida o utilizada domésticamente por las personas, estaría afectando la preservación de flora y fauna, estaría inutilizada para usos agrícolas y pecuarios y estaría restringida para ser utilizada recreacionalmente. Situación compleja para un territorio donde sus comunidades ribereñas dependen de estos cuerpos de agua para la mayoría de sus actividades. El equipo CID PUCESE estima que los impactos ambientales y sanitarios de la minería ilegal supera los 70.000 habitantes afectados en el norte de Esmeraldas como se observa en la Figura 12 donde se ha categorizado a la población del norte de Esmeraldas en población afectada, población que no ha recibido impactos y población beneficiada por la minería ilegal en función de datos del censo de población y vivienda 2010. Los resultados de la campaña de muestreo conjunto SENAGUA MAE CID PUCESE fueron utilizados como argumentos técnicos que derivaron en acciones de control por parte del estado ecuatoriano que luego de agotar esfuerzos de dialogo con mineros ilegales una intervención militar donde se detonan 63 retroexcavadoras el día 26 de Mayo del 2011, deteniendo temporalmente la minería ilegal donde a simple vista se evidenciaba una mejora de la condición física de los cuerpos de agua afectados por la minería. Los análisis de calidad de agua denotan alteraciones que constituyen una fotografía instantánea del nivel de actividad minera en las inmediaciones de un curso de agua, los datos proporcionados por SENAGUA acusan que se superan los limites máximos permisibles de Turbidez y color del agua que concuerdan con la presencia de mineras en los ríos Tululbí, Zapallito, Cachaví, Estero María y Bogotá en orden decreciente de valores de turbidez. Evidentemente el caudal del curso receptor y el volumen de efluentes mineros influyen en la dilución de lodos y sedimentos y por ende condicionaran los niveles de turbidez como el caso del rio Santiago con el mayor caudal de la zona y con la presencia de numerosos rápidos diluyendo los efluentes mineros de sus márgenes y no supera los 100 NTUs establecidos como límite máximo permisible para agua que requiere tratamiento convencional a pesar de ir aumentando su turbidez al aproximarse a la costa luego de recibir en Concepción los aportes de los ríos Bogotá, Tululbí, Cachaví y Wimbi donde se practica minería.","9"
"afectaciones a la calidad del agua en el norte de la provincia de esmeraldas","conclusions","Es inobjetable que la minería aurífera afecta la calidad de agua de cursos de agua cercanos a frentes mineros que remuevan y laven grandes volúmenes de suelos que por escorrentía lleguen al agua, siendo la turbidez el síntoma más claro de esta actividad en el mes de Junio del 2011 de acuerdo a los presentes análisis. Al observar la baja pluviosidad de aquel mes por lo que se atribuye totalmente estos efectos a la actividad minera. Se requiere de un monitoreo continuo de años para observar cómo evolucionan los niveles de metales en sedimentos y principalmente biota, empleándose los mismos equipamientos de laboratorio para evitar errores sistemáticos. Es imprescindible la realización de un estudio epidemiológico sobre la acumulación de metales en personas del norte de Esmeraldas que permita a autoridades responsables estar preparados ante las posibles consecuencias de la exposición prolongada a los mismos.","9"
"la reserva marina galera san francisco y su aporte economico y ambiental para el canton muisne. propuesta de modelo de valoracion","abstract","Se estableció el Valor Económico Total (VET) estimado en US$ 156´331.604,4 para cuatro años de funcionamiento de la Reserva Marina Galera San Francisco (RMGSF), donde su actividad pesquera artesanal generó en el último año US$ 3´374.190 empleando a 482 personas en faenas de extracción y que corresponden al 27% de su PEA2. En segundo lugar los emprendimientos turísticos produjeron un circulante anual estimado en US$ 258.632. La mayor contribución al VET lo constituyen sus 34 Km de roqueríos costeros, infraestructuras ecológicas de protección contra la erosión marina, las que de no existir y que debieran construirse demandarían de al menos US$ 95´200.000 de inversión, seguida de su comunidad planctónica que ascendería a US$ 8´716.300 anuales si la tercera parte de la misma se adquiriera en laboratorios de producción. Se emplearon valores del 2011 y criterios internacionales de “carbón azul” para valorar la captación de carbono, dando un monto no negociado anual de US$ 149.933. El análisis de valoración contingente de 121 encuestas arrojo una disposición mensual a pagar (DAP) por la existencia de la RMGSF de US$ 10,29 concluyéndose que su objetivo de conservación se logra principalmente por la exclusión de la actividad pesquera industrial, más no por el desarrollo de herramientas de gestión de desarrollo local.","9"
"la reserva marina galera san francisco y su aporte economico y ambiental para el canton muisne. propuesta de modelo de valoracion","introduction","Los enfoques principales de la economía ambiental surgen de las denominadas fallas de mercado, situaciones en las que el mercado no funciona como un asignador óptimo de recursos. El ambiente y muchos recursos naturales están vinculados con los conceptos de externalidad, bien público y recursos comunes. La presencia de estas fallas 1  está asociada a la ausencia de mercado para servicios ambientales. Ante estas situaciones, la economía ambiental radica en proporcionar análisis e instrumentos que permitan corregir tales desvíos. Este tipo de estudios apunta 2  a la valoración directa o indirecta en términos monetarios de los cambios operados en la calidad de un bien o servicio ambiental. (Cristeche y J. A. Penna, 2008). Para el cálculo del valor económico total VET los bienes naturales y los servicios eco sistémicos3 son considerados en términos económicos solo en su capacidad para satisfacer necesidades humanas y por lo tanto son valorados según entran en la escala de preferencia humana. El VET permite incluir tanto los bienes como los servicios tradicionales (tangibles), como las funciones del ambiente. VET= valor de uso + valor de no uso. El valor más esencial para las personas es el que genera el uso de bienes o servicios ambientales y por lo tanto los cambios que estos sufren son muy importantes. El valor de uso se divide en virtud de cuál sea su uso, en valor de uso directo y valor de uso indirecto. Siendo el primero más comprensible pues involucra el consumo de un recurso biológico o de su recepción por parte de los individuos (resultan tangibles). Por su parte el valor de no uso se refiere a los beneficios que recibe la sociedad a través de los servicios eco sistémicos. A diferencia del valor de uso directo e indirecto generalmente no requiere del acceso físico al recurso natural, pero sí de la existencia física del mismo en buenas condiciones. En Latinoamérica al menos 29 países cuentan con reservas marinas. La experiencia internacional sugiere que las Áreas Marinas Protegidas son un método efectivo de protección y conservación de diversidad, biomasa y restauración de especies marinas (Svensson, Rodwell y Attrill, 2008). Dentro de los recursos proporcionados se encuentran los recursos de uso productivo directo, como las especies pesqueras de interés comercial. Al mismo tiempo, las reservas marinas proporcionan una serie de beneficios indirectos como son la conservación de la biodiversidad biológica, la generación de espacios para la investigación científica, la protección de especies, la provisión de espacios para turismo y la recreación. En general, en un ecosistema natural siempre es posible identificar distintas funciones y servicios ambientales incluyendo la producción de alimentos, el refugio para especies silvestres, la recreación y la producción de recursos genéticos, entre muchos otros (Constanza et al. 1998). La costa continental del Ecuador desde el rio Mataje, frontera con Colombia hasta la Bocana de Capones en la frontera con el Perú, tiene una extensión de 2.859 km lineales que incluye costas abiertas (45%) y costas interiores que incluyen estuarios y bahías (55%) (Ayón, 1988; PMRC, 1995). 16 áreas protegidas marino costeras del Ecuador continental e insular se podrían considerar reservas marinas, incluyendo áreas con manglares, ecosistemas de transición entre el mar y la tierra debido a su naturaleza inter mareal. Si se considera estrictamente espejos de agua marina, solo 8 serían marinas, la más grande Galápagos (14´110.000 ha) representa el 98,28% de la superficie marina protegida que asciende a 14.356.880.7 ha. La RMGSF posee 54.640 ha, es la primera y mayor reserva marina continental y se ubica frente a las parroquias Galera, Quingue y Cabo San Francisco del Cantón Muisne; el más carenciado dentro de la provincial, siendo uno de los 200 cantones más pobres del país de acuerdo a datos del INEC1 en el 2010. La RMGSF fue decretada el 31 de Octubre del 2008 a través del Acuerdo Ministerial 162 del MAE2. Fue identificada como una de las cinco áreas de máxima prioridad de conservación en el estudio “Análisis de vacíos y áreas prioritarias para la conservación de la biodiversidad en el Ecuador” (Campos et 3  al. 2007), siendo una de las tres zonas del país en donde la plataforma continental3 alcanza su mayor estrechez y pendiente, cuenta con cinco de los seis tipos de playas que existen en la costa continental ecuatoriana: playas de arena, de limo, de roca, mixta (arena y roca) y mixta con arrecifes franqueantes de poliquetos4. Alberga una gran diversidad de formas de vida marina, teniendo una población humana relativamente baja. Su objetivo de creación fue el de conservar los ecosistemas y la diversidad biológica de la zona costera y marina para mantener los servicios ambientales y beneficiar el desarrollo sostenible de comunidades locales. De acuerdo a la visión de las Políticas y Plan estratégico del Sistema Nacional de Áreas Protegidas (MAE, 2007); para el 2016, el Ecuador debería contar con un SNAP5 consolidado que garantizaría la conservación de la diversidad biológica, el mantenimiento de las funciones, bienes y servicios ambientales, el manejo y uso sustentable de los recursos naturales 4  y que sería financiera y administrativamente sostenible y que, bajo la rectoría de la Autoridad Ambiental Nacional, recibiría un amplio apoyo, disfrutaría de una amplia participación social y poseería un sistema de monitoreo y evaluación efectivo, en concordancia con los principios, convenios y tratados internacionales.","9"
"la reserva marina galera san francisco y su aporte economico y ambiental para el canton muisne. propuesta de modelo de valoracion","conclusions","La contribución económica y ambiental de la RMGSF al desarrollo del cantón Muisne puede interpretarse como el conjunto de sus servicios ambientales. Como ecosistema acuático provee servicios que contribuyen a su bienestar y que son reconocidos por sus beneficios directos como fuentes de empleo, ingresos, seguridad alimentaria, potencial de turismo; que serían percibidos principalmente por el cantón Muisne; así como sus beneficios indirectos como investigación científica, la regulación del clima y el valor intrínseco de conservación de la biodiversidad. Dentro del ámbito del desarrollo económico, la productividad pesquera artesanal en sus 3 modos representa indudablemente la mayor contribución a sus caletas, representando una utilidad anual de US$ 2662572,9 en las parroquias Galera, Quingue y Cabo San Francisco que equivalen a tener 9.118 remuneraciones básicas unificadas1. Con un análisis similar la canasta básica familiar estimada para la ciudad de Esmeraldas asciende a US$ 598.942, de esta forma, la actividad pesquera generaría anualmente un equivalente a 4445 canastas familiares básicas. Con respecto a la conservación de recursos, la actividad pesquera artesanal3 ha tenido variaciones en su composición de flota, disminuyendo el número de bongos de 84 unidades en el 2008 hasta 37 bongos, mientras que las fibras aumentaron de 74 a 103 y aunque pareciera que la flota pesquera habría disminuido de 170 a 150 embarcaciones, la presión extractiva se ha incrementado considerablemente ya que 1 bote tipo fibra promedia una captura equivalente a 17,2 bongos de acuerdo a datos del presente estudio. A pesar del riesgo que encierra esta conversión de flota, la gestión de conservación de recursos pesqueros en la RMGSF es realmente exitosa, siendo atribuida a que al habérsela decretado como Reserva marina, está impedida de ser explotado por la flota pesquera industrial, siendo esta indudablemente la mejor medida de conservación que pudiera tener un ecosistema marino costero, ya que en función de datos históricos pesqueros del Ecuador proporcionados por el INP en el año 2001, se corrobora la tendencia mundial de que la flota industrial extrae el 90% de la biomasa de las capturas marinas, accediendo la flota artesanal a tan solo el 10% con un mayor número de beneficiarios. Al igual que la actividad pesquera, la industria “sin chimeneas” como se denomina a la actividad turística va en aumento principalmente en sus sectores informales y se prevé que continuara creciendo, estando identificada en los PDOTs4 locales como actividad estratégica. Esto se da por mejoras en la conectividad vial hacia caletas de la RMGSF, existiendo vía pavimentada desde su ingreso norte por la ruta 81 (Esmeraldas –Muisne) hasta la localidad de Quingue desde el año 2011, se concluyó también el puente sobre el rio Bunche cercano al límite sur de la Reserva y que se conecta por vía pavimentada con la ruta 81, existiendo cortes temporales en el tramo Quingue-Cabo San Francisco. Estas mejoras permiten que tres compañías de transporte público incrementaran sus frecuencias desde Esmeraldas facilitándose el ingreso a la reserva del sector Juventud y Mochileros quienes de acuerdo a testimonios obtenidos de este segmento destinan un gasto diario de US$15. Otro aspecto que continuara aumentando el flujo de visitantes hacia el perfil costero de la RMGSF es que la misma es parte de la denominada “Ruta del Spondylus”, que se promociona promocionada a nivel nacional e internacional por el Ministerio de Turismo. Otra de las fortalezas para el desarrollo turístico, lo constituye en el subsector alimentación el ofertar platos que no se encuentran comúnmente en la mayoría de balnearios de la provincia de Esmeraldas como son el Pulpo y la Langosta. Sin embargo la carencia de agua potable en sus 4 caletas restringe esta opción, siendo la calidad del agua uno de los principales cuestionamientos que se hacen los potenciales consumidores de platos marinos al juzgar su elección.","9"
"plataformas offshore petroamazonas bloque 6","abstract","El cumplimiento de licencias ambientales exigidas en proyectos off shore desarrollados por PETROAMAZONAS EP en el campo Amistad no acusan perjuicios al medio marino. El monitoreo realizado de la comunidad planctónica y bentónica en 6 estaciones vinculadas a las plataformas, al Refugio de Vida Silvestre Isla Santa Clara y a una estación intermedia entre ambos sectores presentan descriptivos ecológicos que muestran un buen estado ecológico de toda el área. Todas las campañas de muestreos y el seguimiento de seres marinos protegidos y estructuras sumergidas mostraron que las plataformas desarrollan abundante biofouling albergando numerosas comunidades de peces, protegidos de la actividad pesquera. Además, las plataformas están siendo usadas como sitios de descanso de lobos marinos sudamericanos Otaria flavescens, transformando al campo Amistad en un área marina protegida con seguridad garantizada. El seguimiento de variables físico químicas del agua asociado a muestreos de plancton permitieron observar la incidencia de eventos oceanográficos regionales como inundaciones, el Niño y una probable Niña.","9"
"plataformas offshore petroamazonas bloque 6","introduction","El campo Amistad se ubica en el Golfo de Guayaquil en la Provincia de El Oro al sur del Refugio de Vida silvestre Isla Santa Clara y a 65 km de Machala. Desde el 2011 está en manos del estado ecuatoriano, aunque anteriormente estuvo concesionado a la empresa estadounidense Energy Development Company. Para septiembre del 2013 producía 58,49 millones de pies cúbicos por día de Gas. El campo Amistad presenta 4 plataformas, una principal Amistad “A” que conduce desde el 2013, 17 nuevos pozos (5 de Amistad y 4 de cada plataformas satélites 10, 11 y 12). En el 2014 se determinaron 6 estaciones en las que se monitorean las comunidades biológicas principales. El fitoplancton se estima mediante el registro de clorofila “a” y desde el 2016 se estima abundancia Fito planctónica y descriptivos ecológicos mediante el método de Utermohl desde muestras de agua cruda adquiridas a 0, 15 y 30 m de profundidad en las plataformas. Para el zooplancton se cuantifican las fracciones obtenidas de arrastres con red tipo bongo con mallas de 60 y 300 micras. Se describen comunidades bentónicas de fondos blandos mediante dragados practicados con draga tipo Van Been y en los periodos diciembre-febrero y agosto-octubre se realizan salidas periódicas de avistamientos y registros de fauna marina protegida (mamíferos marinos, tortugas, tiburones y mantas gigantes). Una vez por año se filman los soportes de las plataformas describiéndose las incrustaciones biológicas y la comunidad ícticas asociadas.","9"
"plataformas offshore petroamazonas bloque 6","results","Los análisis de clorofila “a” muestran niveles similares de productividad primaria en el campo Amistad con máximos productivos en la isla Santa Clara y el sector de la plataforma 12. La comunidad bentónica próxima a las plataformas muestra diferencias asociadas a los distintos tipos de fondos observándose en dos muestreos de mayores riquezas de gastrópodos y bivalvos en plataformas 10 y 11. Bajo el agua las plataformas prestan nuevos hábitats como sustratos duros donde se desarrollan desproporcionadamente los balanos que incrementan de talla a no filtrar sedimentos del fondo, otros incrustantes como corales comienzan a aparecer; las bases colonizadas con organismos sirven de refugios a peces con una menor presión las partes bajas que emergen de las plataformas son sitios de descanso para lobos marinos Otaria flavescens teniéndose la mayor colonia de esta especie en la isla Santa Clara. El campo Amistad combina los aportes de nutrientes de la mayor cuenca hidrográfica del país (el río Guayas) con una inyección de aguas frías cargadas de oxígeno desde el sur en un sector de profundidades intermedias, la más profunda tiene 47m, cuenta con seguridad física 365 días del año, transformándose en una eficiente reserva marina que de no mediar eventos adversos propios de sus maniobras, seguirá contribuyendo a conservar recursos marinos amenazados como tiburones ballena Rhyncodon typus y Mantas gigantes Manta birostris sugiriéndose una mayor inversión en investigaciones marinas que además de monitorear el estado ecológico de este campo off shore, proporcionan oportunidades de investigación marina, las que son escasas en el contexto nacional.","9"
"Concesiones de áreas de manejo pesquero artesanal","introduction","La provincia de Esmeraldas dentro del contexto pesquero nacional, es la provincia con menor actividad pesquera industrial tanto en flota como en procesamiento de recursos en tierra. En Esmeraldas la actividad pesquera artesanal posee una flota pesquera que supera las 6000 embarcaciones menores e involucra el trabajo extractivo directo de al menos 18000 pescadores que generan una producción anual estimada en 40.000 ton. A pesar de tener una rica y variada producción pesquera, Esmeraldas exhibe el menor movimiento económico por esta actividad, de acuerdo a los registros de cuentas provinciales del Banco Central de Ecuador. Al no existir las condiciones para procesar y agregar valores eficientemente a la producción pesquera, la provincia está obligada a trabajar con empresas de Manabí y del Guayas; tributando al erario de aquellas provincias y no a Esmeraldas. Lograr que la productividad pesquera esmeraldeña se industrialice y que se vuelva competitiva, demanda años de trabajo sostenido y de la concreción de múltiples inversiones que en la práctica no se lograran en un corto plazo; cobrando importancia las intervenciones enfocadas a mejorar pesquerías artesanales, siendo el acuerdo 191 una oportunidad para desarrollar progresivamente asociaciones pesqueras artesanales al mismo tiempo que se manejan y conservan recursos de suma importancia ecológica. Sin embargo, la aplicación en la en la práctica de este acuerdo, presenta aspectos incongruentes que limitan sus objetivos principales. El problema radica en que los Acuerdos de uso sustentable y custodia de manglares AUSCM adjudican a bosques de manglares emergidos y no cuerpos de aguas estuarinas vinculadas con áreas de manglares concesionados, obligándose al manejo exclusivo de pesquerías de subsistencia, como es la extracción de conchas del genero Anadara y el trampeo del cangrejo azul Cardisoma crasum, pesquerías que presentan un bajo nivel de escalamiento y que resultan poco rentables, con respecto a pesquerías desarrolladas a bordo de embarcaciones, además de limitar acciones de control y vigilancia.","9"
"monitoreo de calidad de agua en el periodo 2015-2017","introduction","El norte de Esmeraldas soporta una fuerte presión de minería ilegal de cielo abierto para la extracción de oro en los cantones Eloy Alfaro y San Lorenzo. Peritajes y estudios demuestran que esta actividad ha comprometido la calidad del agua de múltiples cursos que integran el sistema hidrográfico Santiago Cayapas.
Desde el año 2010 el equipo EGA PUCESE ha registrado la calidad del agua en esta zona, específicamente en el periodo 2015-2017 gracias a un convenio de cooperación con la UPV se han adquirido muestras en estaciones determinadas que posteriormente son enviadas al Departamento de Química Analítica de la UPV/EHU en el campus Leioa de aquella Universidad donde se analiza su contenido de metales.
Las muestras forman parte de un proyecto de monitoreo de calidad ambiental con frecuencia anual, donde además de estimarse la calidad química del agua, se analizan comunidades biológicas principales, colectándose muestras de ictiofauna, macro invertebrados y fitoplancton en los meses de octubre. En el año 2016 el muestreo incluyo a técnicos de la Pastoral Social-Caritas del Vicariato Apostólico de Esmeraldas, coordinándose desde aquel año, el apoyo de ambas instituciones al movimiento social de reclamación de derechos locales del norte de Esmeraldas que busca conseguir alternativas para la restauración de la calidad ambiental del norte de Esmeraldas y frenar el avance de la minería ilegal y promocionar otras actividades productivas en el territorio.
Uno de los aspectos observados en los últimos años a diferencia de los años 2011-2012 es que la minería ilegal se ha replegado hacia sectores principales relacionados a los Ríos Tululbi y Esteros cercanos del mismo como San José de Durango que han tenido explotación intermitente; el Rio Bogotá ha tenido intermitencia de minería en su parte alta denominada Valle de la Virgen pero en el último periodo se ha observado la concentración de minas ilegales hacia el Estero Durango, afluente del mismo en cercanías del poblado San Francisco del Bogotá siendo este sector el sector de minería ilegal más cercano a San Lorenzo a donde la gente accede inclusive en taxi. El Rio Cachavi en el cantón San Lorenzo muestra lamentablemente el peor cuadro de calidad de agua de la región siendo el sector con mayor persistencia de actividades ilegales de minería que se han desarrollado por más de una década, mientras que en cantón Eloy Alfaro los Esteros Zapallito y María en el sector del Rio Santiago muestran mejoras asociadas a la recirculación del agua en minas próximas a estos cursos.
Los análisis de calidad de agua recibidos muestran que en los 3 periodos de monitoreo se superaron límites máximos permitidos de metales en agua, observándose fluctuaciones en la mayoría de compuestos entre los distintos periodos. Es así como el Aluminio y el Hierro son los metales normados con mayor concentración en el agua del sector estudiado, siendo sus límites de 0,1 y 0,3 mg/L respectivamente de acuerdo a la Tabla 3. Criterios de conservación de flora y fauna del Anexo 1, Calidad de agua del Libro VI de la Calidad Ambiental del Texto unificado de la legislación secundaria del Ecuador.","9"
"Análisis Comparativo entre los Estándares Orientados a Servicios Web SOAP, REST y GRAPHQL","introduction","El instrumento desarrollado para la adquisición de datos georreferenciados desde la perspectiva ciudadana constituye un elemento importante para la captura de datos cualitativos respecto a la relación entre las principales fuentes de contaminación y las enfermedades respiratorias que padece la población de una ciudad. Este estudio se limitó a probar el sistema propuesto con un grupo de 30 estudiantes de las carreras de Sistemas y Computación y Tecnologías de la Información de la Pontificia Universidad Católica del Ecuador - Esmeraldas (PUCESE). El estudio fue el resultado de una investigación formativa. Esta muestra puede extenderse para cubrir un mayor número de ciudadanos. Sin embargo, nuestro estudio se limitó a verificar el funcionamiento de la plataforma y a la normalización de los datos para aplicar los algoritmos de minería de datos en Weka. El proceso de captura de datos; así como el procesamiento y análisis de datos en Weka se realizaron con éxito por lo que puede extenderse el instrumento no solo a una muestra más grande; sino también a otros dominios y problemas. El presente estudio puede servir como base para que en el futuro nuevos investigadores tomen la posta para extender el sistema de modo que capture más datos relacionados con la contaminación del aire; así como la percepción de los habitantes de ciudades inteligentes respecto a la calidad de otros recursos como el agua, ruido y suelo. Asimismo, este trabajo puede servir de base para recolectar otros tipos de datos en relación con servicios de las ciudades (i.e., transporte, seguridad, contaminación visual) y estados de la infraestructura física (i.e., vías, puentes, edificios, monumentos) en ciudades inteligentes. Finalmente, se plantea como recomendaciones para mejorar el sistema propuesto los siguientes aspectos: (i) ampliar el cuestionario implementado en Ushahidi para contemplar información adicional como la movilidad de las personas, tipo de viviendas en las que habitan, entre otros; (ii) mejorar el cuestionario de modo que se evite que el usuario deba rellenar información compleja que no esté a su alcance, este es el caso de identificar ciertos gases por su olor, posiblemente se pueda identificar humo, azufre, entre otros; pero no componentes como NO2, SO2, entre otros; (iii) complementar la información levantada por el usuario con datos cuantitativos capturados por plataformas de monitoreo de calidad del aire que midan el nivel de NO2, SO2, entre otros contemplados en la normativa donde se realice el estudio; (iv) crear una versión web mejorada y también una versión en formato app, de manera que los ciudadanos puedan informar anomalías que se susciten en sus barrios en relación a las fuentes de contaminación (i.e., emisión de cenizas, fuertes olores, entre otros) tanto online como offline; en muchas ocasiones, en las zonas sujetas a estudio no se cuenta con Internet.","10"
"Análisis Comparativo entre los Estándares Orientados a Servicios Web SOAP, REST y GRAPHQL","conclusions","En esta investigación se presenta un estudio para analizar el impacto que tiene el estándar empleado en el servicio web sobre el rendimiento de ejecución en aplicaciones. Para definir y compararlos se implementó un aplicativo con tres lenguajes de programación: Java, C# y PHP. Estos lenguajes consumen los servicios web SOAP, REST y GraphQL, en los cuales se realizaron las cuatro funciones básicas de un software: Create, Read, Update, Delete. En este análisis de resultados se ha tratado de responder la pregunta de investigación descrita en la sección del Planteamiento del Problema, donde se seleccionaron las métricas y herramientas como Jmeter para la realización de las pruebas. Se concluye que sí impacta el estándar de servicio web empleado sobre el rendimiento de ejecución en aplicaciones, y que solo cuando la cantidad oscila entre los 800 y 900VU el usuario notará perspicazmente el rendimiento del sistema web. El diseño de pruebas se enfoca en las métricas definidas por la pregunta de investigación, las cuales son el Throughput y Response Time y, con la ayuda de la herramienta Apache JMeter, se obtienen los valores pertinentes de cada atributo. Las Tablas 3, 4 y 5 proporcionan resultados comparativos de tiempo de respuesta y rendimiento entre SOAP, REST y GraphQL, resultando que la arquitectura de lenguaje de esquemas tiene un tiempo de respuesta más rápido que los servicios web basados en SOAP y REST. Se debe tomar en cuenta que, en los dispositivos móviles, que contienen recursos de hardware más bajos, la implementación REST o GraphQL será preferible a SOAP ya que reduce el rendimiento general del servicio web. Los resultados experimentales obtenidos les darán a los investigadores y a los profesionales de software una idea del rendimiento de servicio web y otras métricas que influyen en el rendimiento general de los servicios.","10"
"Aplicaciones web modernas con stack MEAN Un caso de estudio","introduction","Nuestra motivación para esta investigación basada en el análisis de las nuevas tecnologías JavaScript, es mejorar la materia de la carrera Tecnologías de la Información en la materia de desarrollo basado en plataformas y encontrar arquitecturas de software alternativas para la implementación una aplicación web moderna. El problema radica que al momento de elegir la arquitectura apropiada de tecnologías para desarrollo, integración y ejecución de aplicaciones web. La elección no es fácil, muchos parámetros tienen que considerarse en la base de datos, en el lado del servidor o el lado del cliente, etc. Diversos autores presentan a la stack MEAN como una solución [1] [2] [3]. JavaScript [4]ha ganado una creciente popularidad en el de unos pocos años, lo cual es una hazaña en sí misma. El lenguaje JavaScript es compatible con la arquitectura de software Modelo-Vista-Controlador que mantiene un código legible y separa claramente las partes del código del programa. Angular como uno de los frameworks más populares de JavaScript se construyó para realizar un trabajo rápido y ágil trabajo en equipos de software [5]. Los autores realizaron un análisis exhaustivo de los frameworks existentes basados en JavaScript [6], y se puede concluir que Angular es uno de los frameworks más populares, utilizados y robustos [7] y es necesario que la materia de desarrollo basado en plataformas se encuentre a la vanguardia de las tecnologías para desarrollo web moderno. Además de conocer si MEAN es la solución más efectiva para el desarrollo de aplicaciones web modernas. Se realizó la implementación de una aplicación web para el manejo de la hoja de vida y gestión docente para el departamento de talento humano de la Pontificia Universidad Católica del Ecuador PUCE, Sede Esmeraldas – Ecuador, que permite almacenar, gestionar y analizar la información de los docentes y su gestión docente semestral. Como conclusión del caso de estudio es proponer la aplicación de estas tecnologías dentro de la materia desarrollo basado en plataformas en la universidad y recomendar su uso en el desarrollo de aplicaciones web modernas.","10"
